schema_version,record_type,feature_set_id,split_strategy,model_variant,metric,median,mean,min,max,valid_split_count,status
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,ridge_log1p,mae,0.08061025955586731,0.08939440983822558,0.07300857384031025,0.12991981808830275,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,ridge_log1p,rmse,0.11958556296564116,0.22792962423708024,0.1044787386740873,0.5640356184112079,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,ridge_log1p,r2,0.024198400251356667,0.028982815426213893,-0.03659400638564869,0.1183999860626469,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,ridge_log1p,median_absolute_error,0.053793843456598614,0.0518012400272279,0.031423680689571895,0.06393133305376057,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,ridge_raw,mae,0.09411819718664717,0.1009027768004748,0.0860990558343678,0.13567026073574034,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,ridge_raw,rmse,0.13214376944191863,0.23624570816091744,0.1164259568303581,0.5628587523339901,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,ridge_raw,r2,-0.1026655164558542,-0.11117808458190832,-0.24410234402690656,-0.02075583030303574,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,ridge_raw,median_absolute_error,0.06742729010272142,0.06303119529519761,0.0352461246168608,0.08060534079257564,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,random,dummy_median,mae,0.09941185414119301,0.09837114064002109,0.05577004259807595,0.13338493261748208,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,random,dummy_median,rmse,0.3276220648974787,0.3397360072669496,0.08902635179488963,0.5863828691753216,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,random,dummy_median,r2,-0.03730900250410352,-0.0518538525197715,-0.12218440889261384,-0.023499139250943823,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,random,dummy_median,median_absolute_error,0.04272984068831055,0.04227611474571198,0.0391943685705174,0.044633370540476655,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,random,histogram_gradient_boosting_log1p,mae,0.10031755652157406,0.09881320157928612,0.05576676082833712,0.13241727385860083,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,random,histogram_gradient_boosting_log1p,rmse,0.3099066217094173,0.3350149756803399,0.11101651527243907,0.5475473746964251,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,random,histogram_gradient_boosting_log1p,r2,0.053372314283102906,-0.3471136883696867,-3.4239603629014974,0.15831793354549406,10,valid
