zip_file,internal_csv_path,file_name,schema_fingerprint,raw_column_name,normalized_column_name,column_position,sample_inferred_dtype,sample_non_null_count,sample_null_count,sample_values,unit_candidate,mapping_candidate,mapping_confidence,mapping_note
CALCE.zip,CALCE/CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,schema_d2669a99bc63,Max_Voltage (V),max_voltage_v,8,float64,50,0,"[""4.2"", ""4.197"", ""4.198""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
CALCE.zip,CALCE/CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,schema_d2669a99bc63,Charge_Capacity (Ah),charge_capacity_ah,9,float64,50,0,"[""1.373"", ""1.368"", ""1.369"", ""1.359"", ""1.364""]",Ah,charge_capacity,high,explicit charge capacity column
CALCE.zip,CALCE/CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,schema_d2669a99bc63,Discharge_Capacity (Ah),discharge_capacity_ah,10,float64,50,0,"[""1.366"", ""1.364"", ""1.365"", ""1.363"", ""1.362""]",Ah,discharge_capacity,high,explicit discharge capacity column
CALCE.zip,CALCE/CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,schema_d2669a99bc63,Charge_Energy (Wh),charge_energy_wh,11,float64,50,0,"[""5.512"", ""5.47"", ""5.464"", ""5.445"", ""5.452""]",Wh,charge_energy,high,explicit charge energy column
CALCE.zip,CALCE/CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,CALCE_CX2-37_prism_LCO_25C_0-100_0.5-0.5C_g_cycle_data.csv,schema_d2669a99bc63,Discharge_Energy (Wh),discharge_energy_wh,12,float64,50,0,"[""4.899"", ""4.915"", ""4.894"", ""4.906"", ""4.911""]",Wh,discharge_energy,high,explicit discharge energy column
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Cycle_Index,cycle_index,1,float64,50,0,"[""1.0"", ""2.0"", ""3.0"", ""4.0"", ""5.0""]",unknown,cycle_index,high,explicit cycle index/name
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Start_Time,start_time,2,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,End_Time,end_time,3,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Test_Time (s),test_time_s,4,float64,50,0,"[""13790.3"", ""27467.914"", ""41002.015"", ""54625.521"", ""68247.113""]",s,elapsed_time,high,explicit elapsed/test time column
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Min_Current (A),min_current_a,5,float64,50,0,"[""-1.349"", ""-1.35""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Max_Current (A),max_current_a,6,float64,50,0,"[""1.189"", ""1.186"", ""1.176"", ""1.19"", ""1.182""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Min_Voltage (V),min_voltage_v,7,float64,50,0,"[""2.699""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Max_Voltage (V),max_voltage_v,8,float64,50,0,"[""4.2"", ""4.198""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Charge_Capacity (Ah),charge_capacity_ah,9,float64,50,0,"[""1.396"", ""1.385"", ""1.386"", ""1.379"", ""1.382""]",Ah,charge_capacity,high,explicit charge capacity column
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Discharge_Capacity (Ah),discharge_capacity_ah,10,float64,50,0,"[""1.362"", ""1.361"", ""1.36"", ""1.353"", ""1.346""]",Ah,discharge_capacity,high,explicit discharge capacity column
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Charge_Energy (Wh),charge_energy_wh,11,float64,50,0,"[""5.604"", ""5.539"", ""5.532"", ""5.525"", ""5.51""]",Wh,charge_energy,high,explicit charge energy column
CALCE.zip,CALCE/CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,CALCE_CX2-38_prism_LCO_25C_0-100_0.5-0.5C_h_cycle_data.csv,schema_d2669a99bc63,Discharge_Energy (Wh),discharge_energy_wh,12,float64,50,0,"[""4.889"", ""4.897"", ""4.914"", ""4.887"", ""4.906""]",Wh,discharge_energy,high,explicit discharge energy column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Cycle_Index,cycle_index,1,float64,50,0,"[""1.0"", ""2.0"", ""3.0"", ""4.0"", ""5.0""]",unknown,cycle_index,high,explicit cycle index/name
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Start_Time,start_time,2,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,End_Time,end_time,3,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Test_Time (s),test_time_s,4,float64,50,0,"[""14648.447"", ""33772.734"", ""52802.238"", ""71725.89"", ""79109.117""]",s,elapsed_time,high,explicit elapsed/test time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Min_Current (A),min_current_a,5,float64,50,0,"[""-1.399"", ""-1.4"", ""-2.799"", ""-1.405"", ""-1.406""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Max_Current (A),max_current_a,6,float64,50,0,"[""1.348"", ""-1.397"", ""1.398"", ""1.399"", ""2.8""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Min_Voltage (V),min_voltage_v,7,float64,50,0,"[""2.799"", ""2.999""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Max_Voltage (V),max_voltage_v,8,float64,50,0,"[""4.354"", ""4.353"", ""4.25"", ""4.3"", ""4.529""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Charge_Capacity (Ah),charge_capacity_ah,9,float64,50,0,"[""2.869"", ""2.854"", ""2.846"", ""2.842"", ""0.0""]",Ah,charge_capacity,high,explicit charge capacity column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Discharge_Capacity (Ah),discharge_capacity_ah,10,float64,50,0,"[""1.009"", ""2.878"", ""2.872"", ""2.869"", ""2.865""]",Ah,discharge_capacity,high,explicit discharge capacity column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Charge_Energy (Wh),charge_energy_wh,11,float64,50,0,"[""11.58"", ""11.485"", ""11.451"", ""11.432"", ""0.0""]",Wh,charge_energy,high,explicit charge energy column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a_cycle_data.csv,schema_d2669a99bc63,Discharge_Energy (Wh),discharge_energy_wh,12,float64,50,0,"[""3.538"", ""10.766"", ""10.758"", ""10.752"", ""10.743""]",Wh,discharge_energy,high,explicit discharge energy column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Cycle_Index,cycle_index,1,float64,50,0,"[""1.0"", ""2.0"", ""3.0"", ""4.0"", ""5.0""]",unknown,cycle_index,high,explicit cycle index/name
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Start_Time,start_time,2,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,End_Time,end_time,3,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Test_Time (s),test_time_s,4,float64,50,0,"[""14663.71"", ""33763.582"", ""52720.832"", ""71606.109"", ""78968.257""]",s,elapsed_time,high,explicit elapsed/test time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Min_Current (A),min_current_a,5,float64,50,0,"[""-1.399"", ""-1.398"", ""-2.799"", ""-4.202"", ""-4.201""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Max_Current (A),max_current_a,6,float64,50,0,"[""1.351"", ""-1.397"", ""1.4"", ""1.399"", ""2.799""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Min_Voltage (V),min_voltage_v,7,float64,50,0,"[""2.836"", ""2.824"", ""2.832"", ""2.828"", ""2.822""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Max_Voltage (V),max_voltage_v,8,float64,50,0,"[""4.352"", ""4.351"", ""4.246"", ""4.3"", ""4.302""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Charge_Capacity (Ah),charge_capacity_ah,9,float64,50,0,"[""2.868"", ""2.856"", ""2.848"", ""2.845"", ""0.0""]",Ah,charge_capacity,high,explicit charge capacity column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Discharge_Capacity (Ah),discharge_capacity_ah,10,float64,50,0,"[""1.012"", ""2.868"", ""2.86"", ""2.857"", ""2.855""]",Ah,discharge_capacity,high,explicit discharge capacity column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Charge_Energy (Wh),charge_energy_wh,11,float64,50,0,"[""11.578"", ""11.495"", ""11.456"", ""11.443"", ""0.0""]",Wh,charge_energy,high,explicit charge energy column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b_cycle_data.csv,schema_d2669a99bc63,Discharge_Energy (Wh),discharge_energy_wh,12,float64,50,0,"[""3.547"", ""10.719"", ""10.702"", ""10.699"", ""10.693""]",Wh,discharge_energy,high,explicit discharge energy column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Cycle_Index,cycle_index,1,float64,50,0,"[""1.0"", ""2.0"", ""3.0"", ""4.0"", ""5.0""]",unknown,cycle_index,high,explicit cycle index/name
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Start_Time,start_time,2,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,End_Time,end_time,3,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Test_Time (s),test_time_s,4,float64,50,0,"[""14684.703"", ""33761.375"", ""52704.894"", ""71548.093"", ""78856.414""]",s,elapsed_time,high,explicit elapsed/test time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Min_Current (A),min_current_a,5,float64,50,0,"[""-1.399"", ""-1.401"", ""-1.402"", ""-2.799"", ""-4.196""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Max_Current (A),max_current_a,6,float64,50,0,"[""1.35"", ""-1.398"", ""1.401"", ""1.4"", ""2.802""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Min_Voltage (V),min_voltage_v,7,float64,50,0,"[""2.832"", ""2.799"", ""2.821"", ""2.805"", ""2.819""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Max_Voltage (V),max_voltage_v,8,float64,50,0,"[""4.353"", ""4.352"", ""4.25"", ""4.3"", ""4.459""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Charge_Capacity (Ah),charge_capacity_ah,9,float64,50,0,"[""2.874"", ""2.848"", ""2.837"", ""2.833"", ""0.0""]",Ah,charge_capacity,high,explicit charge capacity column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Discharge_Capacity (Ah),discharge_capacity_ah,10,float64,50,0,"[""0.996"", ""2.852"", ""2.842"", ""2.839"", ""2.836""]",Ah,discharge_capacity,high,explicit discharge capacity column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Charge_Energy (Wh),charge_energy_wh,11,float64,50,0,"[""11.598"", ""11.463"", ""11.414"", ""11.395"", ""0.0""]",Wh,charge_energy,high,explicit charge energy column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c_cycle_data.csv,schema_d2669a99bc63,Discharge_Energy (Wh),discharge_energy_wh,12,float64,50,0,"[""3.494"", ""10.668"", ""10.646"", ""10.642"", ""10.637""]",Wh,discharge_energy,high,explicit discharge energy column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Cycle_Index,cycle_index,1,float64,50,0,"[""1.0"", ""2.0"", ""3.0"", ""4.0"", ""5.0""]",unknown,cycle_index,high,explicit cycle index/name
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Start_Time,start_time,2,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,End_Time,end_time,3,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Test_Time (s),test_time_s,4,float64,50,0,"[""14782.111"", ""33944.671"", ""52935.421"", ""71844.929"", ""79735.296""]",s,elapsed_time,high,explicit elapsed/test time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Min_Current (A),min_current_a,5,float64,50,0,"[""-1.4"", ""-1.397"", ""-1.398"", ""-2.797"", ""-4.199""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Max_Current (A),max_current_a,6,float64,50,0,"[""1.35"", ""0.0"", ""1.403"", ""1.402"", ""2.802""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Min_Voltage (V),min_voltage_v,7,float64,50,0,"[""2.799"", ""2.999""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Max_Voltage (V),max_voltage_v,8,float64,50,0,"[""4.353"", ""4.352"", ""4.247"", ""4.3"", ""4.303""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Charge_Capacity (Ah),charge_capacity_ah,9,float64,50,0,"[""2.879"", ""2.852"", ""2.836"", ""2.834"", ""0.0""]",Ah,charge_capacity,high,explicit charge capacity column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Discharge_Capacity (Ah),discharge_capacity_ah,10,float64,50,0,"[""0.999"", ""2.849"", ""2.835"", ""2.834"", ""2.831""]",Ah,discharge_capacity,high,explicit discharge capacity column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Charge_Energy (Wh),charge_energy_wh,11,float64,50,0,"[""11.62"", ""11.482"", ""11.417"", ""11.404"", ""0.0""]",Wh,charge_energy,high,explicit charge energy column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d_cycle_data.csv,schema_d2669a99bc63,Discharge_Energy (Wh),discharge_energy_wh,12,float64,50,0,"[""3.501"", ""10.653"", ""10.619"", ""10.618"", ""10.612""]",Wh,discharge_energy,high,explicit discharge energy column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,schema_d2669a99bc63,Cycle_Index,cycle_index,1,float64,50,0,"[""1.0"", ""2.0"", ""3.0"", ""4.0"", ""5.0""]",unknown,cycle_index,high,explicit cycle index/name
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,schema_d2669a99bc63,Start_Time,start_time,2,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,schema_d2669a99bc63,End_Time,end_time,3,float64,0,50,[],unknown,date_or_timestamp,high,explicit date/time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,schema_d2669a99bc63,Test_Time (s),test_time_s,4,float64,50,0,"[""14689.918"", ""33791.519"", ""52787.773"", ""71622.109"", ""79514.593""]",s,elapsed_time,high,explicit elapsed/test time column
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,schema_d2669a99bc63,Min_Current (A),min_current_a,5,float64,50,0,"[""-1.402"", ""-1.398"", ""-2.798"", ""-4.197"", ""-4.198""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,schema_d2669a99bc63,Max_Current (A),max_current_a,6,float64,50,0,"[""1.351"", ""0.0"", ""1.404"", ""1.403"", ""2.801""]",A,unknown,none,"observed electrical measurement, not a requested mapping target"
HNEI.zip,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e_cycle_data.csv,schema_d2669a99bc63,Min_Voltage (V),min_voltage_v,7,float64,50,0,"[""2.817"", ""2.799"", ""3.03"", ""3.073"", ""3.08""]",V,unknown,none,"observed electrical measurement, not a requested mapping target"
