case_study_version,source_artifact,source_sha256,split_id,split_type,validation_type,claim_scope,feature_set,weighting_policy,model_name,model_type,stratum_type,stratum_value,row_count,positive_rows,false_negative_count,false_positive_count,score_median,support_status
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,model,ST31500541AS,46298,64,64,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,model,Hitachi HDS723030ALA640,24648,0,0,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,model,ST31500341AS,12999,47,47,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,model,WDC WD10EADS,11376,0,0,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,model,WDC WD30EZRX,9863,13,13,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,drive_age_quartile,0,170832,133,133,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,drive_age_quartile,1,165209,190,190,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,drive_age_quartile,2,163880,294,294,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,drive_age_quartile,3,140255,123,123,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,lookback_density_quartile,0,640176,740,740,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,capacity_quartile,0,196493,174,174,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,capacity_quartile,1,264099,471,471,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,dummy_prior,dummy_prior,capacity_quartile,2,179584,95,95,0,0.4999999999768913,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,all,all,640176,740,191,167161,0.3074405756879367,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,Hitachi HDS722020ALA330,113184,42,28,73,0.2031370427477912,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,ST4000DM000,111061,70,16,77888,0.5448163805233168,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,Hitachi HDS5C3030ALA630,110208,27,18,214,0.21766340700689446,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,ST3000DM001,102781,413,62,42848,0.48109564358267604,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,Hitachi HDS5C4040ALE630,62094,25,16,4,0.25240285292344833,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,ST31500541AS,46298,64,20,33293,0.5499713648562583,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,Hitachi HDS723030ALA640,24648,0,0,80,0.21035392764960748,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,ST31500341AS,12999,47,16,5707,0.48203945354561445,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,WDC WD10EADS,11376,0,0,0,0.23632909226043797,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,model,WDC WD30EZRX,9863,13,0,173,0.29279259922595346,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,drive_age_quartile,0,170832,133,31,84593,0.4985535506172185,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,drive_age_quartile,1,165209,190,46,27137,0.25676116729882936,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,drive_age_quartile,2,163880,294,93,29174,0.2690372595409535,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,drive_age_quartile,3,140255,123,21,26257,0.27007633010864873,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,lookback_density_quartile,0,640176,740,191,167161,0.3074405756879367,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,capacity_quartile,0,196493,174,72,43355,0.2430616530686606,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,capacity_quartile,1,264099,471,87,45446,0.2864800733411973,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,logistic_regression,logistic_regression,capacity_quartile,2,179584,95,32,78360,0.4718678552548315,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,all,all,640176,740,141,41417,0.14596554092490927,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,Hitachi HDS722020ALA330,113184,42,22,470,0.02094692042142685,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,ST4000DM000,111061,70,41,4852,0.33182697580955695,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,Hitachi HDS5C3030ALA630,110208,27,13,725,0.02094692042142685,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,ST3000DM001,102781,413,40,23432,0.3857175779359225,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,Hitachi HDS5C4040ALE630,62094,25,2,208,0.03442601711899029,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,ST31500541AS,46298,64,15,4499,0.3031899311003286,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,Hitachi HDS723030ALA640,24648,0,0,299,0.02094692042142685,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,ST31500341AS,12999,47,2,2602,0.3280643166091282,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,WDC WD10EADS,11376,0,0,66,0.09700726782088294,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,model,WDC WD30EZRX,9863,13,0,686,0.09103460342445047,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,drive_age_quartile,0,170832,133,50,7971,0.32042779438346203,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,drive_age_quartile,1,165209,190,29,11374,0.05010963176815956,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,drive_age_quartile,2,163880,294,49,11401,0.060539731489032265,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,drive_age_quartile,3,140255,123,13,10671,0.06339330428548445,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,final_month_holdout,time_aware,primary_time_aware,future_known_population_prediction,smart_only_conservative,raw_row,random_forest,random_forest,lookback_density_quartile,0,640176,740,141,41417,0.14596554092490927,sufficient
