schema_version,record_type,feature_set_id,split_strategy,model_variant,metric,median,mean,min,max,valid_split_count,status
2.2.1,feature_set_metric,matched_baseline,random,histogram_gradient_boosting_log1p,spearman,0.5315494907156657,0.5243755990091724,0.45462108621657915,0.5901047787377742,10,valid
2.2.1,feature_set_metric,matched_baseline,random,histogram_gradient_boosting_raw,mae,0.11897740820235797,0.11507970872033577,0.06705874019087138,0.14823165213966488,10,valid
2.2.1,feature_set_metric,matched_baseline,random,histogram_gradient_boosting_raw,rmse,0.3238767387949806,0.36003874189151774,0.15131062960256692,0.5390407165512484,10,valid
2.2.1,feature_set_metric,matched_baseline,random,histogram_gradient_boosting_raw,r2,-0.19728732443241415,-1.3923756241694687,-11.214960397431318,0.3098222936130086,10,valid
2.2.1,feature_set_metric,matched_baseline,random,histogram_gradient_boosting_raw,spearman,0.4400982985552061,0.45027383271352184,0.38820148828916806,0.5463034203188507,10,valid
2.2.1,feature_set_metric,matched_baseline,random,ridge_log1p,mae,0.11219466709929152,0.1096114361146614,0.07637119281486625,0.1392669445997274,10,valid
2.2.1,feature_set_metric,matched_baseline,random,ridge_log1p,rmse,0.3177569492719282,0.3332863855226576,0.10630146531092236,0.5748446347129309,10,valid
2.2.1,feature_set_metric,matched_baseline,random,ridge_log1p,r2,0.013410849007279346,-0.04373951766486352,-0.4968687319452012,0.0654873034602621,10,valid
2.2.1,feature_set_metric,matched_baseline,random,ridge_log1p,spearman,0.3530500781824944,0.3590619736986841,0.2642558643243645,0.4644585337719137,10,valid
2.2.1,feature_set_metric,matched_baseline,random,ridge_raw,mae,0.13569382001360505,0.13477643182302615,0.10569436402367029,0.15698445580239498,10,valid
2.2.1,feature_set_metric,matched_baseline,random,ridge_raw,rmse,0.32100440489683324,0.3442787563371996,0.14519487851379706,0.5702660975700982,10,valid
2.2.1,feature_set_metric,matched_baseline,random,ridge_raw,r2,-0.02661362737226769,-0.3255169746974248,-2.3477865224580206,0.05960505202834232,10,valid
2.2.1,feature_set_metric,matched_baseline,random,ridge_raw,spearman,0.2831578978655488,0.2831941585831648,0.18218391381925128,0.359847726974735,10,valid
