member_name,member_type,parsed_date,compressed_size,uncompressed_size,valid_daily_csv,inclusion_status,exclusion_reason,duplicate_date_status,schema_status,notes
__MACOSX/._2013,macos_metadata,,100,177,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._.DS_Store,macos_metadata,,52,120,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-10.csv,macos_metadata,,198,333,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-11.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-12.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-13.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-14.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-15.csv,macos_metadata,,217,384,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-16.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-17.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-18.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-19.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-20.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-21.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-22.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-23.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-24.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-25.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-26.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-27.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-28.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-29.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-04-30.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-01.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-02.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-03.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-04.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-05.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-06.csv,macos_metadata,,217,384,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-07.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-08.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-09.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-10.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-11.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-12.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-13.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-14.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-15.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-16.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-17.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-18.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-19.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-20.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-21.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-22.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-23.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-24.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-25.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-26.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-27.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-28.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-29.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-30.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-05-31.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-01.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-02.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-03.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-04.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-05.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-06.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-07.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-08.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-09.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-10.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-11.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-12.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-13.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-14.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-15.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-16.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-17.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-18.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-19.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-20.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-21.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-22.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-23.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-24.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-25.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-26.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-27.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-28.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-29.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-06-30.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-01.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-02.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-03.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-04.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-05.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-06.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-07.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-08.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-09.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-10.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-11.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-12.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-13.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-14.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-15.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-16.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-17.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-18.csv,macos_metadata,,217,384,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-19.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-20.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-21.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-22.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-23.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-24.csv,macos_metadata,,217,384,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-25.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-26.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-27.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-28.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-29.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-30.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-07-31.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-01.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-02.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-03.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-04.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-05.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-06.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-07.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-08.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-09.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-10.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-11.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-12.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-13.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-14.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-15.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-16.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-17.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-18.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-19.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-20.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-21.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-22.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-23.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-24.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-25.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-26.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-27.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-28.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-29.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-30.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-08-31.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-01.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-02.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-03.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-04.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-05.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-06.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-07.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-08.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-09.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-10.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-11.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-12.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-13.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-14.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-15.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-16.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-17.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-18.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-19.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-20.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-21.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-22.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-23.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-24.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-25.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-26.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-27.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-28.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-29.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-09-30.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-01.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-02.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-03.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-04.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-05.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-06.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-07.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-08.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-09.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-10.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-11.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-12.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-13.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-14.csv,macos_metadata,,198,333,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-15.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-16.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-17.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-18.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-19.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-20.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-21.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-22.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-23.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-24.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-25.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-26.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-27.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-28.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-29.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-30.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-10-31.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-01.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-02.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-03.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-04.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-05.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-06.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-07.csv,macos_metadata,,198,333,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-08.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-09.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-10.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-11.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-12.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-13.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-14.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-15.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-16.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-17.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-18.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-19.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-20.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-21.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-22.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-23.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-24.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-25.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-26.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-27.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-28.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-11-29.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
